# DetPlast
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-0.685476 -0.305116 -0.5 0 0 639 12.468 2212 2651 1 0 1 0.667046 0.633482 1 
-0.309671 0.216733 -0.5 0 0 639 12.468 2212 2652 1 0 1 0.44841 0.432988 1 
-0.477254 0.0425502 -0.5 0 0 639 12.468 2212 2653 1 0 1 0.448957 0.433499 1 
-1.04987 -1.00421 -0.5 0 0 639 12.468 2212 2654 1 0 1 0.427664 0.413614 1 
-0.00740423 -1.0876 -0.5 0 0 639 12.468 2212 2655 1 0 1 0.390379 0.378638 1 
0.0723951 0.249483 -0.5 0 0 639 12.468 2212 2656 1 0 1 0.406835 0.3941 1 
0.737162 0.305793 -0.5 0 0 639 12.468 2212 2657 1 0 1 0.412014 0.398958 1 
-0.407719 -0.776836 -0.5 0 0 639 12.468 2212 2658 1 0 1 0.39487 0.382861 1 
-0.0289408 -0.260124 -0.5 0 0 639 12.468 2212 2659 1 0 1 0.442264 0.427255 1 
0.717746 -0.437562 -0.5 0 0 639 12.468 2212 2660 1 0 1 0.375279 0.364416 1 
0.330316 0.369525 -0.5 0 0 639 12.468 2212 2661 1 0 1 0.480084 0.462449 1 
-0.554131 0.00293407 -0.5 0 0 639 12.468 2212 2662 1 0 1 0.476987 0.459575 1 
-0.870429 0.266324 -0.5 0 0 639 12.468 2212 2663 1 0 1 0.383184 0.371866 1 
-0.0398196 -1.42126 -0.5 0 0 639 12.468 2212 2664 1 0 1 0.512057 0.492044 1 
0.422849 -0.64022 -0.5 0 0 639 12.468 2212 2665 1 0 1 0.60777 0.579781 1 
0.0824865 -0.136575 -0.5 0 0 639 12.468 2212 2666 1 0 1 0.372391 0.361693 1 
-0.0928328 0.514775 -0.5 0 0 639 12.468 2212 2667 1 0 1 0.398593 0.386361 1 
0.331671 -0.408763 -0.5 0 0 639 12.468 2212 2668 1 0 1 0.393027 0.381129 1 
-0.0435927 -0.420861 -0.5 0 0 639 12.468 2212 2669 1 0 1 0.438917 0.424131 1 
-0.711637 0.860921 -0.5 0 0 639 12.468 2212 2670 1 0 1 0.415712 0.402424 1 
-0.41995 0.185581 -0.5 0 0 639 12.468 2212 2671 1 0 1 0.446278 0.431 1 
-0.0694784 0.584969 -0.5 0 0 639 12.468 2212 2672 1 0 1 0.371957 0.361284 1 
-0.836978 -0.122348 -0.5 0 0 639 12.468 2212 2673 1 0 1 0.438078 0.423347 1 
-0.0015494 -0.00598347 -0.5 0 0 639 12.468 2212 2674 1 0 1 0.390354 0.378615 1 
-0.119257 0.939365 -0.5 0 0 639 12.468 2212 2675 1 0 1 0.419573 0.406041 1 
0.517376 -0.532373 -0.5 0 0 639 12.468 2212 2676 1 0 1 0.460125 0.443902 1 
-0.662243 -0.860478 -0.5 0 0 639 12.468 2212 2677 1 0 1 0.433449 0.419022 1 
0.223108 0.315629 -0.5 0 0 639 12.468 2212 2678 1 0 1 0.368508 0.358029 1 
-0.263009 0.416405 -0.5 0 0 639 12.468 2212 2679 1 0 1 0.449549 0.43405 1 
0.515485 0.814497 -0.5 0 0 639 12.468 2212 2680 1 0 1 0.471819 0.454775 1 
-0.23981 -0.999129 -0.5 0 0 639 12.468 2212 2681 1 0 1 0.40603 0.393344 1 
0.0926337 -0.322654 -0.5 0 0 639 12.468 2212 2682 1 0 1 0.395987 0.383911 1 
-0.00135681 0.384611 -0.5 0 0 639 12.468 2212 2683 1 0 1 0.568311 0.543765 1 
-0.565393 -0.466507 -0.5 0 0 639 12.468 2212 2684 1 0 1 0.403466 0.390937 2 
-0.382543 -0.405549 -0.5 0 0 639 12.468 2212 2685 1 0 1 0.424876 0.411006 1 
0.491779 -0.076243 -0.5 0 0 639 12.468 2212 2686 1 0 1 0.424422 0.410581 1 
-0.671321 -0.222716 -0.5 0 0 639 12.468 2212 2687 1 0 1 0.40001 0.387692 1 
-0.143303 -0.386982 -0.5 0 0 639 12.468 2212 2688 1 0 1 0.494136 0.475474 1 
0.211342 0.34073 -0.5 0 0 639 12.468 2212 2689 1 0 1 0.430983 0.416718 1 
0.372135 0.517827 -0.5 0 0 639 12.468 2212 2690 1 0 1 0.420946 0.407327 1 
0.544439 -0.121335 -0.5 0 0 639 12.468 2212 2691 1 0 1 0.653229 0.621007 1 
-0.104188 0.628894 -0.5 0 0 639 12.468 2212 2692 1 0 1 0.448963 0.433504 1 
1.14838 0.347134 -0.5 0 0 639 12.468 2212 2693 1 0 1 0.445185 0.429981 1 
-1.00237 0.654397 -0.5 0 0 639 12.468 2212 2694 1 0 1 0.409697 0.396784 1 
-0.116565 -0.127107 -0.5 0 0 639 12.468 2212 2695 1 0 1 0.38561 0.37415 1 
-0.142001 0.535916 -0.5 0 0 639 12.468 2212 2696 1 0 1 0.407737 0.394946 1 
-0.699115 0.157694 -0.5 0 0 639 12.468 2212 2697 1 0 1 0.393649 0.381713 1 
0.383944 -0.0180618 -0.5 0 0 639 12.468 2212 2698 1 0 1 0.435238 0.420695 1 
-0.113037 0.0268169 -0.5 0 0 639 12.468 2212 2699 1 0 1 0.446389 0.431104 1 
-0.164586 0.164572 -0.5 0 0 639 12.468 2212 2700 1 0 1 0.441102 0.42617 1 
-0.0334738 -0.476702 -0.5 0 0 639 12.468 2212 2701 1 0 1 0.397674 0.385497 1 
-0.21375 -0.389391 -0.5 0 0 639 12.468 2212 2702 1 0 1 0.572587 0.547678 1 
-0.843729 0.0107495 -0.5 0 0 639 12.468 2212 2703 1 0 1 0.460975 0.444692 1 
-0.967606 0.888953 -0.5 0 0 639 12.468 2212 2704 1 0 1 0.370561 0.359966 1 
-0.811653 0.315673 -0.5 0 0 639 12.468 2212 2705 1 0 1 0.408863 0.396003 1 
0.20054 0.623142 -0.5 0 0 639 12.468 2212 2706 1 0 1 0.41393 0.400754 1 
-0.638431 0.385374 -0.5 0 0 639 12.468 2212 2707 1 0 1 0.391675 0.379858 1 
0.614799 0.476575 -0.5 0 0 639 12.468 2212 2708 1 0 1 0.440516 0.425623 1 
-0.571277 0.0284047 -0.5 0 0 639 12.468 2212 2709 1 0 1 0.385528 0.374073 1 
-0.421211 0.368538 -0.5 0 0 639 12.468 2212 2710 1 0 1 0.387029 0.375486 1 
-0.023373 0.986013 -0.5 0 0 639 12.468 2212 2711 1 0 1 0.5082 0.488482 1 
0.575681 -0.171087 -0.5 0 0 639 12.468 2212 2712 1 0 1 0.410799 0.397818 2 
0.600438 0.197028 -0.5 0 0 639 12.468 2212 2713 1 0 1 0.502162 0.482901 1 
-0.196783 0.158269 -0.5 0 0 639 12.468 2212 2714 1 0 1 0.459292 0.443126 1 
0.349904 0.122851 -0.5 0 0 639 12.468 2212 2715 1 0 1 0.429708 0.415525 1 
-0.40109 -1.24368 -0.5 0 0 639 12.468 2212 2716 1 0 1 0.381296 0.370088 1 
-0.340939 0.330322 -0.5 0 0 639 12.468 2212 2717 1 0 1 0.440277 0.4254 1 
0.731376 0.270549 -0.5 0 0 639 12.468 2212 2718 1 0 1 0.414101 0.400914 1 
-0.0816471 0.87998 -0.5 0 0 639 12.468 2212 2719 1 0 1 0.463771 0.447294 1 
1.19167 0.283399 -0.5 0 0 639 12.468 2212 2720 1 0 1 0.382423 0.371149 1 
-0.734682 -0.11275 -0.5 0 0 639 12.468 2212 2721 1 0 1 0.489686 0.471352 1 
0.456997 -0.72206 -0.5 0 0 639 12.468 2212 2722 1 0 1 0.409423 0.396528 1 
0.735799 -0.346958 -0.5 0 0 639 12.468 2212 2723 1 0 1 0.482634 0.464815 2 
0.038862 -1.05499 -0.5 0 0 639 12.468 2212 2724 1 0 1 0.611046 0.582761 1 
0.803955 0.0468585 -0.5 0 0 639 12.468 2212 2725 1 0 1 0.523392 0.502501 1 
0.0394897 -0.0990303 -0.5 0 0 639 12.468 2212 2726 1 0 1 0.452737 0.437021 1 
-0.432797 -1.39754 -0.5 0 0 639 12.468 2212 2727 1 0 1 0.631274 0.601132 1 
-0.515917 -0.805192 -0.5 0 0 639 12.468 2212 2728 1 0 1 0.445645 0.43041 1 
-1.34833 -0.475633 -0.5 0 0 639 12.468 2212 2729 1 0 1 0.463029 0.446604 1 
-0.277599 -0.0623947 -0.5 0 0 639 12.468 2212 2730 1 0 1 0.459812 0.443611 1 
-0.024089 0.686408 -0.5 0 0 639 12.468 2212 2731 1 0 1 0.422431 0.408717 1 
-0.080455 0.777439 -0.5 0 0 639 12.468 2212 2732 1 0 1 0.441466 0.42651 1 
-0.179435 0.162206 -0.5 0 0 639 12.468 2212 2733 1 0 1 0.366079 0.355736 1 
-0.149342 -2.0383 -0.5 0 0 639 12.468 2212 2734 1 0 1 0.453623 0.437847 1 
-1.24648 0.210008 -0.5 0 0 639 12.468 2212 2735 1 0 1 0.442873 0.427823 1 
-0.377559 0.15066 -0.5 0 0 639 12.468 2212 2736 1 0 1 0.491769 0.473282 1 
-0.140839 -1.35815 -0.5 0 0 639 12.468 2212 2737 1 0 1 0.445745 0.430503 2 
0.0830478 -0.667622 -0.5 0 0 639 12.468 2212 2738 1 0 1 0.431957 0.417628 1 
-0.0338603 0.759834 -0.5 0 0 639 12.468 2212 2739 1 0 1 0.685765 0.650341 1 
-0.0828842 0.0910427 -0.5 0 0 639 12.468 2212 2740 1 0 1 0.422319 0.408612 1 
-0.769002 -0.533192 -0.5 0 0 639 12.468 2212 2741 1 0 1 0.508904 0.489132 1 
-0.689538 -0.284532 -0.5 0 0 639 12.468 2212 2742 1 0 1 0.342505 0.333434 1 
0.0649276 0.123319 -0.5 0 0 639 12.468 2212 2743 1 0 1 0.415722 0.402433 1 
-0.388318 -0.328961 -0.5 0 0 639 12.468 2212 2744 1 0 1 0.439104 0.424305 1 
0.440269 -0.706742 -0.5 0 0 639 12.468 2212 2745 1 0 1 0.409308 0.396419 1 
0.271672 1.09838 -0.5 0 0 639 12.468 2212 2746 1 0 1 0.406935 0.394193 1 
0.40505 1.08624 -0.5 0 0 639 12.468 2212 2747 1 0 1 0.612689 0.584256 1 
-0.376972 -0.469882 -0.5 0 0 639 12.468 2212 2748 1 0 1 0.411225 0.398218 1 
0.468733 -0.194612 -0.5 0 0 639 12.468 2212 2749 1 0 1 0.428617 0.414505 1 
0.396172 -0.975346 -0.5 0 0 639 12.468 2212 2750 1 0 1 0.452829 0.437107 1 
0.42224 -0.346141 -0.5 0 0 639 12.468 2212 2751 1 0 1 0.494549 0.475857 1 
0.549855 -0.269278 -0.5 0 0 639 12.468 2212 2752 1 0 1 0.843052 0.790142 1 
0.0589116 -0.179502 -0.5 0 0 639 12.468 2212 2753 1 0 1 0.416237 0.402916 1 
-0.234229 -0.398138 -0.5 0 0 639 12.468 2212 2754 1 0 1 0.448009 0.432614 1 
-0.299775 -1.77642 -0.5 0 0 639 12.468 2212 2755 1 0 1 0.67693 0.652778 3 
0.851224 -0.0253273 -0.5 0 0 639 12.468 2212 2756 1 0 1 0.442966 0.42791 1 
0.0576773 -0.0374135 -0.5 0 0 639 12.468 2212 2757 1 0 1 0.397409 0.385248 1 
0.157963 -0.30003 -0.5 0 0 639 12.468 2212 2758 1 0 1 0.449138 0.433667 1 
-0.283919 0.23049 -0.5 0 0 639 12.468 2212 2759 1 0 1 0.591448 0.564909 1 
-0.197733 -0.312894 -0.5 0 0 639 12.468 2212 2760 1 0 1 0.531827 0.510272 1 
0.287508 1.46266 -0.5 0 0 639 12.468 2212 2761 1 0 1 0.408792 0.395936 1 
0.105252 -0.624587 -0.5 0 0 639 12.468 2212 2762 1 0 1 0.448878 0.433425 1 
0.572296 0.872273 -0.5 0 0 639 12.468 2212 2763 1 0 1 0.384691 0.373285 1 
-0.140092 -0.528937 -0.5 0 0 639 12.468 2212 2764 1 0 1 0.446875 0.431557 1 
-0.878677 0.342853 -0.5 0 0 639 12.468 2212 2765 1 0 1 0.549251 0.52629 1 
-0.267164 0.245021 -0.5 0 0 639 12.468 2212 2766 1 0 1 0.452869 0.437144 1 
0.308639 -0.458671 -0.5 0 0 639 12.468 2212 2767 1 0 1 0.389521 0.377831 1 
-0.137008 -1.00133 -0.5 0 0 639 12.468 2212 2768 1 0 1 0.385808 0.374337 1 
0.380041 0.341349 -0.5 0 0 639 12.468 2212 2769 1 0 1 0.425086 0.411202 1 
-0.300018 -0.452335 -0.5 0 0 639 12.468 2212 2770 1 0 1 0.448315 0.432899 1 
-0.636379 0.75329 -0.5 0 0 639 12.468 2212 2771 1 0 1 0.692195 0.656121 1 
0.274789 -0.203986 -0.5 0 0 639 12.468 2212 2772 1 0 1 0.390906 0.379134 1 
0.13349 0.373458 -0.5 0 0 639 12.468 2212 2773 1 0 1 0.647031 0.615403 1 
0.33735 -0.338707 -0.5 0 0 639 12.468 2212 2774 1 0 1 0.392175 0.380328 1 
-0.716167 -0.456516 -0.5 0 0 639 12.468 2212 2775 1 0 1 0.380494 0.369332 1 
0.0351764 -0.642425 -0.5 0 0 639 12.468 2212 2776 1 0 1 0.394692 0.382694 1 
-0.0360005 0.033427 -0.5 0 0 639 12.468 2212 2777 1 0 1 0.398638 0.386403 1 
-0.877134 -0.277287 -0.5 0 0 639 12.468 2212 2778 1 0 1 0.587307 0.56113 1 
-0.28966 0.863394 -0.5 0 0 639 12.468 2212 2779 1 0 1 0.844328 0.791262 1 
0.406123 0.133463 -0.5 0 0 639 12.468 2212 2780 1 0 1 0.457166 0.441147 1 
-0.909527 -1.20928 -0.5 0 0 639 12.468 2212 2781 1 0 1 0.547121 0.524334 1 
0.350889 0.553838 -0.5 0 0 639 12.468 2212 2782 1 0 1 0.638868 0.608014 1 
0.0592127 0.424064 -0.5 0 0 639 12.468 2212 2783 1 0 1 0.391283 0.379489 1 
0.105041 0.0932171 -0.5 0 0 639 12.468 2212 2784 1 0 1 0.410004 0.397073 1 
-0.140732 0.568771 -0.5 0 0 639 12.468 2212 2785 1 0 1 0.429305 0.415148 1 
0.102701 -0.463495 -0.5 0 0 639 12.468 2212 2786 1 0 1 0.533422 0.511739 2 
-0.328355 0.0458172 -0.5 0 0 639 12.468 2212 2787 1 0 1 0.387463 0.375895 1 
-0.679842 -0.109816 -0.5 0 0 639 12.468 2212 2788 1 0 1 0.38322 0.371899 1 
0.889659 -0.359058 -0.5 0 0 639 12.468 2212 2789 1 0 1 0.481442 0.46371 1 
0.0139014 -0.275804 -0.5 0 0 639 12.468 2212 2790 1 0 1 0.464525 0.447995 1 
-0.0131031 0.389625 -0.5 0 0 639 12.468 2212 2791 1 0 1 0.578943 0.55349 1 
0.0263511 -0.311521 -0.5 0 0 639 12.468 2212 2792 1 0 1 0.469351 0.452482 1 
0.729892 -0.673662 -0.5 0 0 639 12.468 2212 2793 1 0 1 0.597654 0.570568 1 
-0.741293 -0.5286 -0.5 0 0 639 12.468 2212 2794 1 0 1 0.439649 0.424814 1 
0.124341 0.946184 -0.5 0 0 639 12.468 2212 2795 1 0 1 0.449217 0.43374 1 
-0.793511 -0.16587 -0.5 0 0 639 12.468 2212 2796 1 0 1 0.53061 0.509151 1 
0.0106272 0.415742 -0.5 0 0 639 12.468 2212 2797 1 0 1 0.453987 0.438186 1 
0.247691 -0.14537 -0.5 0 0 639 12.468 2212 2798 1 0 1 0.583457 0.557614 1 
-0.578351 -0.572227 -0.5 0 0 639 12.468 2212 2799 1 0 1 0.435379 0.420826 1 
-0.330555 -0.344926 -0.5 0 0 639 12.468 2212 2800 1 0 1 0.400021 0.387702 1 
-0.126844 -0.426446 -0.5 0 0 639 12.468 2212 2801 1 0 1 0.453693 0.437912 1 
-0.137968 0.500036 -0.5 0 0 639 12.468 2212 2802 1 0 1 0.379791 0.368669 1 
-0.560143 0.121134 -0.5 0 0 639 12.468 2212 2803 1 0 1 0.400143 0.387817 1 
-0.364975 1.16507 -0.5 0 0 639 12.468 2212 2804 1 0 1 0.48741 0.469244 1 
0.44749 -0.934286 -0.5 0 0 639 12.468 2212 2805 1 0 1 0.420937 0.407318 1 
-0.474527 -0.198592 -0.5 0 0 639 12.468 2212 2806 1 0 1 0.710637 0.672668 1 
-0.0702309 0.45407 -0.5 0 0 639 12.468 2212 2807 1 0 1 0.398276 0.386063 1 
0.0113172 0.143437 -0.5 0 0 639 12.468 2212 2808 1 0 1 0.501547 0.482332 1 
-0.484737 0.134114 -0.5 0 0 639 12.468 2212 2809 1 0 1 0.57444 0.549374 1 
-0.895599 -0.529034 -0.5 0 0 639 12.468 2212 2810 1 0 1 0.721493 0.682386 1 
0.637054 1.24839 -0.5 0 0 639 12.468 2212 2811 1 0 1 0.555857 0.532353 1 
-0.79383 0.263055 -0.5 0 0 639 12.468 2212 2812 1 0 1 0.460368 0.444127 1 
0.190408 0.601275 -0.5 0 0 639 12.468 2212 2813 1 0 1 0.440046 0.425184 1 
0.135281 -0.63421 -0.5 0 0 639 12.468 2212 2814 1 0 1 0.616333 0.587569 1 
0.590934 -0.816279 -0.5 0 0 639 12.468 2212 2815 1 0 1 0.634904 0.604423 1 
-0.600234 0.141854 -0.5 0 0 639 12.468 2212 2816 1 0 1 0.409249 0.396364 1 
-0.0257772 -0.275802 -0.5 0 0 639 12.468 2212 2817 1 0 1 0.553274 0.529983 1 
0.696202 0.548056 -0.5 0 0 639 12.468 2212 2818 1 0 1 0.398724 0.386484 1 
-0.639454 0.346765 -0.5 0 0 639 12.468 2212 2819 1 0 1 0.419049 0.405551 1 
0.0762586 -0.596516 -0.5 0 0 639 12.468 2212 2820 1 0 1 0.454978 0.439109 1 
0.274567 0.183617 -0.5 0 0 639 12.468 2212 2821 1 0 1 0.421416 0.407767 1 
0.343181 0.184474 -0.5 0 0 639 12.468 2212 2822 1 0 1 0.405415 0.392767 1 
0.823621 -0.374577 -0.5 0 0 639 12.468 2212 2823 1 0 1 0.430716 0.416468 1 
0.0340816 -0.459937 -0.5 0 0 639 12.468 2212 2824 1 0 1 0.697576 0.660953 1 
-0.609419 0.297984 -0.5 0 0 639 12.468 2212 2825 1 0 1 0.469436 0.452562 1 
0.347402 -0.394575 -0.5 0 0 639 12.468 2212 2826 1 0 1 0.498543 0.479553 1 
-0.239107 0.820807 -0.5 0 0 639 12.468 2212 2827 1 0 1 0.362931 0.352762 2 
0.571103 -0.49904 -0.5 0 0 639 12.468 2212 2828 1 0 1 0.467938 0.451169 1 
-0.128923 -0.133396 -0.5 0 0 639 12.468 2212 2829 1 0 1 0.536116 0.514219 1 
-0.313952 0.123209 -0.5 0 0 639 12.468 2212 2830 1 0 1 0.365088 0.354799 1 
-0.0819684 -0.149022 -0.5 0 0 639 12.468 2212 2831 1 0 1 0.618398 0.589445 1 
-0.0246585 -0.701519 -0.5 0 0 639 12.468 2212 2832 1 0 1 0.425415 0.41151 1 
0.201998 -0.732444 -0.5 0 0 639 12.468 2212 2833 1 0 1 0.412497 0.399411 1 
-0.138529 0.0313344 -0.5 0 0 639 12.468 2212 2834 1 0 1 0.470107 0.453185 1 
-0.0861321 0.535142 -0.5 0 0 639 12.468 2212 2835 1 0 1 0.443695 0.42859 1 
-0.0249883 -0.469185 -0.5 0 0 639 12.468 2212 2836 1 0 1 0.440763 0.425854 1 
-0.269178 0.688177 -0.5 0 0 639 12.468 2212 2837 1 0 1 0.377523 0.366532 1 
-0.675886 -0.300585 -0.5 0 0 639 12.468 2212 2838 1 0 1 0.392186 0.380338 1 
-0.00556869 0.176571 -0.5 0 0 639 12.468 2212 2839 1 0 1 0.442563 0.427534 1 
-0.752914 -0.817811 -0.5 0 0 639 12.468 2212 2840 1 0 1 0.609855 0.581678 1 
1.16333 -0.553064 -0.5 0 0 639 12.468 2212 2841 1 0 1 0.539934 0.51773 1 
-0.3334 -0.532677 -0.5 0 0 639 12.468 2212 2842 1 0 1 1.0141 0.938507 1 
0.389357 -0.449086 -0.5 0 0 639 12.468 2212 2843 1 0 1 0.405504 0.392851 1 
-0.398544 -0.0466449 -0.5 0 0 639 12.468 2212 2844 1 0 1 0.600834 0.573466 1 
0.781413 0.0201149 -0.5 0 0 639 12.468 2212 2845 1 0 1 0.531082 0.509586 1 
-0.29237 0.351277 -0.5 0 0 639 12.468 2212 2846 1 0 1 0.670521 0.636615 1 
-0.0207318 -0.0566167 -0.5 0 0 639 12.468 2212 2847 1 0 1 0.81602 0.766348 1 
1.18973 -0.231097 -0.5 0 0 639 12.468 2212 2848 1 0 1 0.504262 0.484842 1 
-0.0513169 -0.233809 -0.5 0 0 639 12.468 2212 2849 1 0 1 0.444493 0.429335 1 
-0.404669 -0.40926 -0.5 0 0 639 12.468 2212 2850 1 0 1 0.668583 0.634868 1 
0.128655 -0.0099028 -0.5 0 0 639 12.468 2212 2851 1 0 1 0.48311 0.465257 1 
-0.369582 0.107984 -0.5 0 0 639 12.468 2212 2852 1 0 1 0.369988 0.359425 1 
0.244775 0.520204 -0.5 0 0 639 12.468 2212 2853 1 0 1 0.417707 0.404293 1 
0.3045 0.271013 -0.5 0 0 639 12.468 2212 2854 1 0 1 0.388932 0.377277 1 
-0.187735 0.167118 -0.5 0 0 639 12.468 2212 2855 1 0 1 0.757008 0.714072 1 
1.25457 -0.405022 -0.5 0 0 639 12.468 2212 2856 1 0 1 0.420393 0.406809 1 
-1.5542 0.196535 -0.5 0 0 639 12.468 2212 2857 1 0 1 0.414243 0.401047 1 
0.558913 1.43658 -0.5 0 0 639 12.468 2212 2858 1 0 1 0.370942 0.360325 1 
0.0606591 -1.23645 -0.5 0 0 639 12.468 2212 2859 1 0 1 0.40956 0.396656 1 
0.0826172 0.170394 -0.5 0 0 639 12.468 2212 2860 1 0 1 0.451238 0.435625 1 
0.198145 -0.739382 -0.5 0 0 639 12.468 2212 2861 1 0 1 0.557085 0.533479 1 
-0.769964 0.430654 -0.5 0 0 639 12.468 2212 2862 1 0 1 0.436813 0.422165 1 
0.100148 0.677059 -0.5 0 0 639 12.468 2212 2863 1 0 1 0.434576 0.420076 1 
-0.020586 0.953668 -0.5 0 0 639 12.468 2212 2864 1 0 1 0.587116 0.560956 1 
-0.310483 0.714684 -0.5 0 0 639 12.468 2212 2865 1 0 1 0.642153 0.610989 1 
-1.35662 0.129961 -0.5 0 0 639 12.468 2212 2866 1 0 1 0.406587 0.393867 1 
-0.0441309 0.347564 -0.5 0 0 639 12.468 2212 2867 1 0 1 0.512931 0.492851 1 
-0.729381 0.492013 -0.5 0 0 639 12.468 2212 2868 1 0 1 0.464302 0.447788 1 
0.386406 0.866772 -0.5 0 0 639 12.468 2212 2869 1 0 1 0.502233 0.482966 1 
-0.257748 -0.293896 -0.5 0 0 639 12.468 2212 2870 1 0 1 0.410629 0.397659 1 
-1.02258 -0.122932 -0.5 0 0 639 12.468 2212 2871 1 0 1 0.3949 0.382889 1 
0.473859 0.525658 -0.5 0 0 639 12.468 2212 2872 1 0 1 0.418351 0.404896 1 
0.307884 0.264872 -0.5 0 0 639 12.468 2212 2873 1 0 1 0.536234 0.514328 1 
-0.437044 -0.0248251 -0.5 0 0 639 12.468 2212 2874 1 0 1 0.433377 0.418955 1 
-0.00485222 0.276719 -0.5 0 0 639 12.468 2212 2875 1 0 1 0.413665 0.400505 1 
-0.029087 0.282407 -0.5 0 0 639 12.468 2212 2876 1 0 1 0.374662 0.363834 1 
-0.415943 0.697945 -0.5 0 0 639 12.468 2212 2877 1 0 1 0.515154 0.494903 1 
0.769353 -0.308953 -0.5 0 0 639 12.468 2212 2878 1 0 1 0.380173 0.369029 1 
0.297981 0.693722 -0.5 0 0 639 12.468 2212 2879 1 0 1 0.389126 0.377459 1 
0.0860758 0.227053 -0.5 0 0 639 12.468 2212 2880 1 0 1 0.426221 0.412264 1 
0.572635 -0.093135 -0.5 0 0 639 12.468 2212 2881 1 0 1 0.433561 0.419127 1 
-0.251874 0.37307 -0.5 0 0 639 12.468 2212 2882 1 0 1 0.658163 0.625465 1 
1.89077 -0.220184 -0.5 0 0 639 12.468 2212 2883 1 0 1 0.510673 0.490766 1 
0.8341 -0.58178 -0.5 0 0 639 12.468 2212 2884 1 0 1 0.570489 0.545758 1 
0.382553 0.332021 -0.5 0 0 639 12.468 2212 2885 1 0 1 0.611585 0.583252 1 
0.281253 -0.186925 -0.5 0 0 639 12.468 2212 2886 1 0 1 0.434985 0.420457 1 
0.34872 0.265199 -0.5 0 0 639 12.468 2212 2887 1 0 1 0.474231 0.457016 1 
0.918872 1.3395 -0.5 0 0 639 12.468 2212 2888 1 0 1 0.52182 0.501052 1 
-0.225476 0.0768198 -0.5 0 0 639 12.468 2212 2889 1 0 1 0.679166 0.644403 1 
-0.435335 0.0154244 -0.5 0 0 639 12.468 2212 2890 1 0 1 0.432474 0.418111 1 
0.453827 0.951334 -0.5 0 0 639 12.468 2212 2891 1 0 1 0.567875 0.543366 1 
0.0680196 0.507598 -0.5 0 0 639 12.468 2212 2892 1 0 1 0.541896 0.519534 1 
0.113914 0.144425 -0.5 0 0 639 12.468 2212 2893 1 0 1 0.399415 0.387133 1 
-0.635446 0.0199444 -0.5 0 0 639 12.468 2212 2894 1 0 1 0.475298 0.458007 1 
-0.0441998 -0.178182 -0.5 0 0 639 12.468 2212 2895 1 0 1 0.546407 0.523679 1 
0.588213 -0.365928 -0.5 0 0 639 12.468 2212 2896 1 0 1 0.424143 0.410319 1 
-0.493827 -0.0194901 -0.5 0 0 639 12.468 2212 2897 1 0 1 0.390451 0.378706 1 
-0.0979593 0.643161 -0.5 0 0 639 12.468 2212 2898 1 0 1 0.610708 0.582454 1 
-0.225875 -0.225242 -0.5 0 0 639 12.468 2212 2899 1 0 1 0.410029 0.397097 1 
0.396332 -0.37421 -0.5 0 0 639 12.468 2212 2900 1 0 1 0.414894 0.401658 1 
0.477787 0.647418 -0.5 0 0 639 12.468 2212 2901 1 0 1 0.389199 0.377528 1 
-0.481829 0.888235 -0.5 0 0 639 12.468 2212 2902 1 0 1 0.401008 0.388629 1 
0.427127 -0.396009 -0.5 0 0 639 12.468 2212 2903 1 0 1 0.401919 0.389485 1 
-0.468521 0.203816 -0.5 0 0 639 12.468 2212 2904 1 0 1 0.532362 0.510764 1 
0.406221 0.307098 -0.5 0 0 639 12.468 2212 2905 1 0 1 0.384661 0.373256 1 
0.55256 -1.1523 -0.5 0 0 639 12.468 2212 2906 1 0 1 0.435707 0.421132 1 
0.0414485 0.488793 -0.5 0 0 639 12.468 2212 2907 1 0 1 0.396513 0.384406 1 
0.314152 0.128159 -0.5 0 0 639 12.468 2212 2908 1 0 1 0.405341 0.392697 1 
-0.684955 -0.0862329 -0.5 0 0 639 12.468 2212 2909 1 0 1 0.404656 0.392054 1 
0.434212 0.297711 -0.5 0 0 639 12.468 2212 2910 1 0 1 0.434476 0.419982 1 
0.558795 0.678921 -0.5 0 0 639 12.468 2212 2911 1 0 1 0.386995 0.375454 1 
-0.226157 0.873507 -0.5 0 0 639 12.468 2212 2912 1 0 1 0.424722 0.410861 1 
-0.801328 0.38654 -0.5 0 0 639 12.468 2212 2913 1 0 1 0.631965 0.601759 1 
0.0652143 0.992582 -0.5 0 0 639 12.468 2212 2914 1 0 1 0.462448 0.446064 1 
-0.12129 -0.676364 -0.5 0 0 639 12.468 2212 2915 1 0 1 0.39553 0.383482 1 
-0.066528 0.15657 -0.5 0 0 639 12.468 2212 2916 1 0 1 0.412168 0.399102 1 
-0.319924 -0.64459 -0.5 0 0 639 12.468 2212 2917 1 0 1 0.619482 0.59043 1 
0.616494 0.443216 -0.5 0 0 639 12.468 2212 2918 1 0 1 0.397918 0.385726 1 
-0.91599 -0.289357 -0.5 0 0 639 12.468 2212 2919 1 0 1 0.6862 0.650732 1 
-4.17662e-05 0.671736 -0.5 0 0 639 12.468 2212 2920 1 0 1 0.463058 0.44663 1 
0.553295 0.593298 -0.5 0 0 639 12.468 2212 2921 1 0 1 0.395802 0.383738 1 
